2025-10-23 15:50:08.440138,Early_Blight,Moderate Infection,Use chlorothalonil-based fungicide and remove infected leaves.
2025-10-23 15:53:49.873501,Healthy / Unknown,None,No action needed
2025-10-23 15:54:14.542639,Healthy,None,No action required. Maintain balanced nutrients.
2025-10-23 15:55:09.483422,Early_Blight,Mild Infection,Use chlorothalonil-based fungicide and remove infected leaves.
2025-10-23 15:56:14.321711,Healthy,None,No action required. Maintain balanced nutrients.
2025-10-23 15:56:33.843289,Healthy,None,No action required. Maintain balanced nutrients.
2025-10-23 15:56:48.235347,Healthy,None,No action required. Maintain balanced nutrients.
2025-10-23 15:57:07.368285,Healthy / Unknown,None,No action needed
2025-10-23 15:58:10.223247,Healthy / Unknown,None,No action needed
2025-10-23 15:58:27.773398,Early_Blight,Mild Infection,Use chlorothalonil-based fungicide and remove infected leaves.
2025-10-23 15:58:59.663335,Early_Blight,Mild Infection,Use chlorothalonil-based fungicide and remove infected leaves.
2025-10-23 15:59:30.293186,Healthy / Unknown,None,No action needed
2025-10-23 15:59:53.583336,Early_Blight,Mild Infection,Use chlorothalonil-based fungicide and remove infected leaves.
2025-10-27 00:13:06.343007,Healthy / Unknown,None,No action needed
